Probeset	ART_0dpi_1	ART_0dpi_2	ART_0dpi_3
Mtr.37348.1.S1_at	508.747	445.583	419.049
Mtr.37349.1.S1_at	10.7209	12.0226	9.66958
Mtr.3735.1.S1_at	13.8894	10.606	12.0705
Mtr.37350.1.S1_at	2198.13	2658.63	2483.55
Mtr.37351.1.S1_at	10.6963	13.0674	14.2986
Mtr.37352.1.S1_at	45.322	36.8523	64.2582
Mtr.37353.1.S1_at	4386.47	3940.36	3285.7
Mtr.37354.1.S1_s_at	5688.81	7165.76	7653.16
Mtr.37355.1.S1_at	4470.72	4858.88	4710.52
Mtr.37356.1.S1_at	7438.94	5843.3	5848.07
Mtr.37357.1.S1_at	2729.73	2688.11	2229.37
Mtr.37358.1.S1_s_at	4332.72	5055.18	5327.82
Mtr.37359.1.S1_at	441.243	352.686	359.357
Mtr.3736.1.S1_at	7.55307	7.83698	10.6382
Mtr.37360.1.S1_at	6723.41	7270.14	7554.65
Mtr.37361.1.S1_at	14.0061	12.0798	16.6198
Mtr.37362.1.S1_at	8.05039	9.57047	10.2368
Mtr.37363.1.S1_at	12.587	11.3532	11.4931
Mtr.37364.1.S1_at	8547.55	8945.11	9235.31
Mtr.37365.1.S1_at	111.447	110.096	96.9158
Mtr.37366.1.S1_at	73.6321	136.177	109.99
Mtr.37367.1.S1_at	10175.4	10228	9385.95
Mtr.37368.1.S1_at	321.672	875.717	984.896
Mtr.37369.1.S1_at	9921.21	8384.44	6921.51
Mtr.3737.1.S1_at	11.6612	11.3532	10.8031
Mtr.37370.1.S1_at	555.087	339.213	359.173
Mtr.37371.1.S1_at	3511.77	3368.35	2604.47
Mtr.37372.1.S1_at	7602.3	7814.3	7761.19
Mtr.37373.1.S1_at	9032.89	8114.59	8479.73
Mtr.37374.1.S1_at	2852.33	3119.54	3172.21
Mtr.37375.1.S1_at	245.826	203.244	391.236
Mtr.37376.1.S1_at	21.9496	21.8767	22.3437
Mtr.37376.1.S1_s_at	1542.33	1536.57	1775.48
Mtr.37377.1.S1_at	104.642	58.9612	96.7704
Mtr.37378.1.S1_at	526.827	602.881	830.546
Mtr.37379.1.S1_at	5481.59	4755.66	4552.52
Mtr.3738.1.S1_at	10.2423	7.74425	9.19809
Mtr.37380.1.S1_at	3931.33	4251.72	3495.17
Mtr.37381.1.S1_at	3233.06	3284.12	2964.76
Mtr.37382.1.S1_at	2379.66	1893.51	1688.82
Mtr.37383.1.S1_at	3712.28	3678.06	3789.66
Mtr.37384.1.S1_at	130.587	126.311	148.594
Mtr.37385.1.S1_at	10591.1	11294.2	11036.6
Mtr.37386.1.S1_s_at	1351.41	1421.68	1463.08
Mtr.37387.1.S1_s_at	242.119	336.999	349.172
Mtr.37388.1.S1_at	697.657	530.465	581.613
Mtr.37389.1.S1_at	10.8244	26.0782	22.0757
Mtr.3739.1.S1_at	6.01878	6.15504	6.02906
Mtr.37390.1.S1_at	2277.8	1626.65	1752.58
Mtr.37391.1.S1_at	1352.44	1265.42	996.772
Mtr.37392.1.S1_at	1632.86	1457.65	1494.04
Mtr.37393.1.S1_at	5129.59	4552.44	4196.63
Mtr.37394.1.S1_at	2243.08	2385	2071.21
Mtr.37395.1.S1_at	197.364	143.758	619.005
Mtr.37396.1.S1_at	4414.3	2965.33	2168.24
Mtr.37397.1.S1_at	1246.51	694.406	660.402
Mtr.37398.1.S1_at	6192.87	5622.42	5493.58
Mtr.37399.1.S1_at	3644.91	4249.42	4145.36
Mtr.374.1.S1_at	2530.57	3107.9	3291.82
Mtr.3740.1.S1_at	15.1723	12.8835	10.3703
Mtr.37400.1.S1_at	147.422	433.881	431.738
Mtr.37401.1.S1_at	2463.92	2950.02	1835.61
Mtr.37402.1.S1_at	3459.47	3936.52	4261.07
Mtr.37403.1.S1_at	8542.16	8674.41	7095.92
Mtr.37405.1.S1_at	27.8056	21.9465	22.0767
Mtr.37406.1.S1_at	1264.93	1273.14	1303.84
Mtr.37407.1.S1_at	10.2786	9.15898	10.0647
Mtr.37409.1.S1_at	10.0124	6.32282	9.26849
Mtr.37409.1.S1_s_at	785.491	1449.88	1556.38
Mtr.3741.1.S1_at	9.40601	8.69163	8.37046
Mtr.37410.1.S1_at	3025.61	2522.58	2464.71
Mtr.37411.1.S1_at	10.1516	20.2336	29.1049
Mtr.37412.1.S1_at	3185.73	3127.34	3228.43
Mtr.37412.1.S1_s_at	6424.63	5513.43	5230.81
Mtr.37413.1.S1_s_at	13.002	28.5432	25.246
Mtr.37414.1.S1_at	1959.89	2170.9	2468.69
Mtr.37415.1.S1_s_at	12245.2	11288.2	11635.3
Mtr.37417.1.S1_s_at	765.851	1416.77	1593.69
Mtr.37418.1.S1_s_at	87.1071	231.494	259.378
Mtr.37419.1.S1_at	6709.56	6215.04	5567.54
Mtr.3742.1.S1_at	13.8683	10.9471	10.781
Mtr.37420.1.S1_at	20.0303	15.5225	14.6318
Mtr.37421.1.S1_at	1799.39	1440.86	1472.54
Mtr.37422.1.S1_at	1923.36	1502.26	1360.46
Mtr.37423.1.S1_at	2681.89	1896.76	1911.12
Mtr.37424.1.S1_at	3956.54	3258.8	3388.89
Mtr.37425.1.S1_at	1417.84	1187.17	1238.9
Mtr.37426.1.S1_at	3449.68	3316.32	2878.35
Mtr.37427.1.S1_at	4785.65	6329.88	7407.37
Mtr.37428.1.S1_at	1949.49	1884.66	1884.69
Mtr.37429.1.S1_at	773.374	411.203	427.862
Mtr.3743.1.S1_at	10.283	6.69108	8.20869
Mtr.37430.1.S1_at	20.7516	15.3366	15.4628
Mtr.37431.1.S1_at	6779.38	6469.61	7022.17
Mtr.37432.1.S1_at	41.2633	75.4007	60.4486
Mtr.37433.1.S1_at	4433.98	4073.61	3738.29
Mtr.37434.1.S1_at	3390.87	3494.25	3518.53
Mtr.37435.1.S1_at	2131.61	2091.8	2052.73
Mtr.37436.1.S1_at	2952.64	2373.16	2249.71
Mtr.37437.1.S1_at	745.918	470.233	488.928
Mtr.37438.1.S1_at	669.773	990.669	991.567
Mtr.37439.1.S1_at	2360.25	2263.11	2005.73
Mtr.3744.1.S1_at	9.59963	8.44876	9.38131
Mtr.37440.1.S1_at	36.9869	60.0681	56.3559
Mtr.37441.1.S1_s_at	219.692	378.533	302.285
Mtr.37442.1.S1_at	1800.79	1339.84	1013.8
Mtr.37443.1.S1_at	1220.39	1191.29	1094.1
Mtr.37443.1.S1_x_at	1123.6	1132.47	1042.94
Mtr.37444.1.S1_at	2022.78	1443.11	909.877
Mtr.37444.1.S1_x_at	1060.68	832.416	595.207
Mtr.37445.1.S1_at	5778.85	5065.95	4348.04
Mtr.37446.1.S1_at	4568.31	3790.73	4178.81
Mtr.37447.1.S1_at	5086.11	5026.12	5542.58
Mtr.37448.1.S1_at	126.156	104.212	90.7281
Mtr.37449.1.S1_at	3176.68	3219.32	3369.47
Mtr.3745.1.S1_at	16.1391	13.3671	14.7104
Mtr.37450.1.S1_at	2409.67	1889.78	1990.95
Mtr.37451.1.S1_at	705.475	978.653	696.407
Mtr.37452.1.S1_at	2985.26	2905.5	2202.59
Mtr.37453.1.S1_at	473.736	612.922	497.305
Mtr.37454.1.S1_at	7.72005	12.9732	8.91801
Mtr.37455.1.S1_at	167.241	94.4179	79.7283
Mtr.37456.1.S1_at	2181.4	1656.82	1134.81
Mtr.37457.1.S1_at	3202.89	3167.11	3015.45
Mtr.37458.1.S1_at	509.017	376.246	357.282
Mtr.37459.1.S1_at	5821	6841.32	6365.9
Mtr.3746.1.S1_at	15.9018	12.1346	15.677
Mtr.37460.1.S1_at	2778.22	2461.77	2186.57
Mtr.37461.1.S1_s_at	682.214	1058.28	1044.07
Mtr.37462.1.S1_at	1736.44	1463.73	1277.33
Mtr.37463.1.S1_at	14.9404	14.8123	11.3212
Mtr.37464.1.S1_at	9629.66	9792.5	11173.8
Mtr.37465.1.S1_at	6809.57	5620.59	5869.9
Mtr.37466.1.S1_s_at	6547.28	7742.28	6783.94
Mtr.37467.1.S1_at	438.638	234.122	247.092
Mtr.37468.1.S1_at	1404.91	1210.8	1197.34
Mtr.37469.1.S1_at	5.29151	5.42877	5.82819
Mtr.37469.1.S1_s_at	231.525	421.96	414.478
Mtr.3747.1.S1_at	5.35819	5.62929	6.34181
Mtr.37470.1.S1_at	3512.79	3430.17	4980.99
Mtr.37471.1.S1_s_at	107.603	413.035	511.852
Mtr.37473.1.S1_at	3578.91	3670.74	3176.29
Mtr.37474.1.S1_at	1238.85	1222.05	1139.81
Mtr.37475.1.S1_at	7070.43	7184.12	7663.65
Mtr.37476.1.S1_at	623.355	887.652	623.147
Mtr.37477.1.S1_at	3276.44	3065.72	2849.32
Mtr.37478.1.S1_at	9.35023	10.6247	8.89026
Mtr.37479.1.S1_at	7.99567	13.1536	14.359
Mtr.3748.1.S1_at	7.9293	7.75491	9.57869
Mtr.37480.1.S1_at	1511.23	1246.16	1187.99
Mtr.37481.1.S1_at	17.9908	42.1866	39.2025
Mtr.37482.1.S1_at	3521.17	3702.76	4849.36
Mtr.37483.1.S1_at	2372.96	2253.88	2173.81
Mtr.37484.1.S1_at	7290.93	7258.94	6958.06
Mtr.37485.1.S1_at	7.19614	5.78268	5.96421
Mtr.37486.1.S1_at	4090.25	3669.77	3511.58
Mtr.37487.1.S1_s_at	272.552	524.505	474.419
Mtr.37488.1.S1_at	1218.53	1117.79	1107.49
Mtr.37488.1.S1_s_at	2042.23	1895.41	2035.11
Mtr.37489.1.S1_at	851.134	643.557	622.53
Mtr.3749.1.S1_at	66.1347	34.2461	33.0671
Mtr.37490.1.S1_at	4619.07	4621.47	5204.48
Mtr.37491.1.S1_at	7082.63	7393.44	7315.68
Mtr.37492.1.S1_at	3393.91	3376.14	3653.11
Mtr.37493.1.S1_at	36.1501	41.5907	59.345
Mtr.37494.1.S1_at	76.7767	68.2139	125.266
Mtr.37495.1.S1_at	663.592	1049.27	2025.54
Mtr.37496.1.S1_at	282.171	349.225	282.383
Mtr.37497.1.S1_at	7.60295	7.75983	8.60479
Mtr.37498.1.S1_s_at	4447.26	4481.51	4702.29
Mtr.37499.1.S1_at	5767.66	5268.7	4954.6
Mtr.375.1.S1_at	7.76946	7.63354	8.67804
Mtr.375.1.S1_s_at	7.55156	9.67541	9.45275
Mtr.3750.1.S1_at	42.5705	55.6223	35.6153
Mtr.37500.1.S1_at	10.0178	8.0735	11.3576
Mtr.37501.1.S1_at	144.631	131.944	226.204
Mtr.37502.1.S1_at	589.063	1075.64	1442.8
Mtr.37502.1.S1_s_at	725.358	809.965	946.008
Mtr.37503.1.S1_at	1148.71	1061.54	1128.39
Mtr.37504.1.S1_at	30.1806	49.1449	46.3645
Mtr.37505.1.S1_at	6015.64	6861.75	5848.23
Mtr.37506.1.S1_at	57.6316	34.7117	40.5978
Mtr.37507.1.S1_at	9713.61	9021.28	8331.96
Mtr.37508.1.S1_at	271.742	202.98	174.673
Mtr.37509.1.S1_at	1310.94	1059.67	1071.47
Mtr.3751.1.S1_at	7.33376	7.07348	7.27178
Mtr.37510.1.S1_s_at	14.6851	46.3799	45.1016
Mtr.37511.1.S1_at	157.356	193.171	164.883
Mtr.37512.1.S1_at	1890.01	1910.46	1699
Mtr.37513.1.S1_at	22.3658	122.376	116.926
Mtr.37514.1.S1_at	6.15134	6.4783	7.46165
Mtr.37515.1.S1_at	741.686	607.572	651.359
Mtr.37516.1.S1_at	786.973	708.049	587.824
Mtr.37517.1.S1_at	4987.44	6801.99	5347.84
Mtr.37518.1.S1_at	6709.28	6919.04	7312.8
Mtr.37519.1.S1_at	2059.79	1982.47	2091.79
Mtr.3752.1.S1_at	10.3798	8.42117	9.35988
Mtr.37520.1.S1_at	888.79	785.818	857.558
Mtr.37521.1.S1_at	2619.36	2079.2	1829.82
Mtr.37522.1.S1_at	6383.76	5564.71	5131.32
Mtr.37523.1.S1_at	10.0124	7.56911	7.21104
Mtr.37524.1.S1_at	1906.44	2085.08	2153.71
Mtr.37525.1.S1_at	171.809	121.534	182.524
Mtr.37526.1.S1_at	1847.2	1892.66	1973.59
Mtr.37527.1.S1_at	658.435	634.158	516.867
Mtr.37528.1.S1_at	8254.25	7319.86	7716.86
Mtr.37529.1.S1_at	313.447	224.798	194.545
Mtr.3753.1.S1_at	12.519	12.1001	11.8738
Mtr.37530.1.S1_s_at	64.3905	150.4	136.046
Mtr.37531.1.S1_at	4229.21	5355.98	5485.08
Mtr.37532.1.S1_at	3090.64	2931.93	2927.66
Mtr.37533.1.S1_at	14.204	12.304	12.9875
Mtr.37534.1.S1_at	2090.07	2074.57	2194.02
Mtr.37535.1.S1_at	13.2296	15.8487	18.0607
Mtr.37536.1.S1_at	2516.88	2389.44	2378.93
Mtr.37537.1.S1_s_at	881.378	1854.99	1551.95
Mtr.37538.1.S1_at	3930.05	3957.47	4154.78
Mtr.37539.1.S1_s_at	143.414	445.367	506.953
Mtr.3754.1.S1_at	31.8067	15.9468	19.2134
Mtr.37540.1.S1_at	210.615	420.214	380.208
Mtr.37541.1.S1_at	929.374	1076.72	1061.7
Mtr.37542.1.S1_at	11405.9	13132.2	11896.9
Mtr.37543.1.S1_at	148.262	382.343	372.01
Mtr.37544.1.S1_at	1785.08	1748.34	1623.36
Mtr.37545.1.S1_x_at	6.92067	6.06722	6.9659
Mtr.37546.1.S1_at	6.62757	6.06228	5.50906
Mtr.37546.1.S1_x_at	6.40222	5.41367	6.0472
Mtr.37547.1.S1_at	21.7636	23.16	25.2174
Mtr.37548.1.S1_at	49.3657	70.8655	57.7901
Mtr.37548.1.S1_s_at	67.5213	67.722	51.7679
Mtr.3755.1.S1_at	11.696	9.40978	9.67918
Mtr.37550.1.S1_at	768.587	799.128	878.653
Mtr.37551.1.S1_at	2639.79	2722.93	2682.42
Mtr.37552.1.S1_at	19.6587	31.0774	21.1557
Mtr.37554.1.S1_at	3299.68	3247.21	3630.14
Mtr.37555.1.S1_at	1073.36	1023.43	1011.93
Mtr.37556.1.S1_at	1908.03	1730.53	1457.7
Mtr.37557.1.S1_at	833.566	933.531	890.88
Mtr.37558.1.S1_at	4475	4308.85	4324.99
Mtr.37559.1.S1_at	5092.3	4554.54	4599.71
Mtr.3756.1.S1_at	8.04591	7.96159	7.69102
Mtr.37560.1.S1_at	387.083	295.435	245.965
Mtr.37561.1.S1_at	3194.04	3369.45	3083.93
Mtr.37562.1.S1_at	217.357	775.634	884.675
Mtr.37563.1.S1_at	597.044	516.667	634.618
Mtr.37564.1.S1_at	6679.71	6536.36	7145.09
Mtr.37565.1.S1_at	3189.25	4887.32	4957.42
Mtr.37567.1.S1_at	1066.72	1007.96	927.284
Mtr.37568.1.S1_at	61.7433	83.0826	108.624
Mtr.37569.1.S1_at	1344.59	1629.39	1815.53
Mtr.3757.1.S1_at	8.92831	8.18807	8.80866
Mtr.3757.1.S1_a_at	6.59948	9.029	9.6597
Mtr.37570.1.S1_at	3507.5	3355.68	3136.22
Mtr.37571.1.S1_at	142.483	136.369	112.967
Mtr.37572.1.S1_at	167.798	105.553	71.889
Mtr.37572.1.S1_s_at	518.838	380.283	360.243
Mtr.37573.1.S1_at	5796.32	4051.45	2793.41
Mtr.37574.1.S1_at	6008.49	7850.41	7594.27
Mtr.37575.1.S1_at	3071.7	3027.09	2972.66
Mtr.37578.1.S1_at	34.5703	22.0285	32.7165
Mtr.37579.1.S1_at	1666.11	1494.93	1698.37
Mtr.3758.1.S1_at	11.4512	10.8661	10.4149
Mtr.37580.1.S1_at	3751.84	3036.36	2740.64
Mtr.37581.1.S1_at	900.007	715.772	621.302
Mtr.37582.1.S1_at	2891.24	2731.36	2729.86
Mtr.37583.1.S1_at	3324.72	3082.54	2928.32
Mtr.37584.1.S1_at	9845.27	11107.5	10122.7
Mtr.37585.1.S1_a_at	425.545	140.845	294.645
Mtr.37586.1.S1_at	4514.03	4618.27	4352.57
Mtr.37587.1.S1_at	6398.35	5795.24	5854.08
Mtr.37588.1.S1_at	3583.61	3558.04	3333.05
Mtr.37589.1.S1_at	1154.22	1562.46	1527.5
Mtr.3759.1.S1_at	7.61466	7.88796	7.75444
Mtr.3759.1.S1_a_at	8.91053	9.08358	10.0692
Mtr.37590.1.S1_s_at	1559.97	2665.63	2238.28
Mtr.37591.1.S1_at	4364.58	4791.52	5029.56
Mtr.37592.1.S1_at	455.281	506.674	479.696
Mtr.37593.1.S1_at	3044.89	2196.56	5079.92
Mtr.37594.1.S1_at	2243.91	2285.99	2732.68
Mtr.37595.1.S1_at	10.5393	8.55289	9.6597
Mtr.37595.1.S1_s_at	9.7134	9.22552	10.2905
Mtr.37596.1.S1_at	1455.95	1343.37	1257.81
Mtr.37597.1.S1_at	6.38145	8.91309	8.19192
Mtr.37597.1.S1_s_at	176.132	260.564	257.958
Mtr.37598.1.S1_at	2426.89	2527.67	1835.18
Mtr.37599.1.S1_at	1098.84	1069.07	945.345
Mtr.376.1.S1_at	39.0396	29.8559	34.0397
Mtr.3760.1.S1_at	8.55311	7.6152	7.55947
Mtr.37600.1.S1_at	21.9713	27.904	21.9943
Mtr.37600.1.S1_s_at	340.76	550.654	529.909
Mtr.37601.1.S1_at	1543.33	1685.46	1558.95
Mtr.37602.1.S1_at	19.0216	14.5251	13.7474
Mtr.37603.1.S1_at	1290.87	1169.99	950.237
Mtr.37604.1.S1_at	6026.48	6933.94	7909.28
Mtr.37605.1.S1_at	2864.75	2821.81	2298.21
Mtr.37606.1.S1_at	3648.86	3853.3	4368.49
Mtr.37607.1.S1_at	1571.91	1735.46	1504.22
Mtr.37608.1.S1_at	732.686	776.44	560.961
Mtr.37609.1.S1_at	21.4818	37.3754	12.1709
Mtr.37609.1.S1_s_at	601.674	716.618	552.591
Mtr.3761.1.S1_at	7.60412	8.80836	7.09546
Mtr.37610.1.S1_at	11152.8	11367.6	12978.9
Mtr.37611.1.S1_s_at	74.5278	186.321	160.156
Mtr.37612.1.S1_at	3547.75	3632.18	3501.9
Mtr.37613.1.S1_at	3413.77	3778.97	3717.06
Mtr.37614.1.S1_at	2170.04	2052.75	1684.08
Mtr.37615.1.S1_at	2006.93	2331.21	2520.99
Mtr.37616.1.S1_at	2548.75	2312.58	2243.73
Mtr.37617.1.S1_at	3732.35	3960.44	3011.84
Mtr.37618.1.S1_at	1316.04	1289.44	1447.79
Mtr.37619.1.S1_at	3634.19	3429.15	3444.09
Mtr.3762.1.S1_at	5.54385	6.02998	6.17136
Mtr.37620.1.S1_at	6754.33	6392.98	6001.35
Mtr.37621.1.S1_at	1661.39	2080.69	1752.66
Mtr.37622.1.S1_at	2746.45	2577.51	2771.24
Mtr.37623.1.S1_at	12.2021	12.5122	11.6895
Mtr.37624.1.S1_at	8.50417	9.26502	9.97362
Mtr.37624.1.S1_s_at	9.22259	7.11085	7.9229
Mtr.37625.1.S1_at	6.12446	7.35731	6.54784
Mtr.37626.1.S1_at	1737.37	2075.13	1752.81
Mtr.37627.1.S1_at	6476.86	6714.12	6694.89
Mtr.37628.1.S1_at	1822.34	1559.67	1534.26
Mtr.37629.1.S1_at	1420.55	1470.65	1361.43
Mtr.3763.1.S1_at	5.97376	6.38921	5.73533
Mtr.37630.1.S1_at	136.063	310.606	293.581
Mtr.37631.1.S1_at	1514.08	1302.06	1247.41
Mtr.37632.1.S1_at	15.6736	13.0726	12.5496
Mtr.37633.1.S1_at	443.101	451.485	488.526
Mtr.37634.1.S1_at	1044.86	950.031	972.746
Mtr.37635.1.S1_at	1507	1375.23	1627.83
Mtr.37636.1.S1_at	2372.99	1539.4	1441.6
Mtr.37637.1.S1_at	5009.34	6128.34	5140.83
Mtr.37638.1.S1_at	602.114	455.653	390.366
Mtr.37639.1.S1_at	5.73343	6.89784	5.7449
Mtr.37639.1.S1_s_at	178.535	290.359	342.583
Mtr.37641.1.S1_at	231.567	212.209	204.677
Mtr.37642.1.S1_at	87.256	110.585	120.988
Mtr.37643.1.S1_at	258.83	300.393	255.393
Mtr.37645.1.S1_at	2761.17	2464.9	2185.68
Mtr.37646.1.S1_at	12.4106	18.3032	21.9572
Mtr.37646.1.S1_s_at	227.065	346.035	446.407
Mtr.37647.1.S1_at	1449.83	1494.37	1583.95
Mtr.37648.1.S1_at	498.684	394.629	362.503
Mtr.37649.1.S1_at	1426.14	1164.18	1084.29
Mtr.3765.1.S1_at	8.91146	7.87867	8.82768
Mtr.37650.1.S1_at	2072.79	2151.56	2019.82
Mtr.37651.1.S1_at	18.159	13.1975	12.6008
Mtr.37651.1.S1_s_at	301.944	736.629	724.098
Mtr.37652.1.S1_at	2231.52	2222.77	2445.05
Mtr.37653.1.S1_at	1350.69	1533.48	1741.62
Mtr.37654.1.S1_at	1067.28	875.436	771.491
Mtr.37655.1.S1_at	4615.58	3907.73	3858.72
Mtr.37656.1.S1_at	497.972	540.74	625.722
Mtr.37657.1.S1_at	828.11	666.675	596.272
Mtr.37658.1.S1_at	3148.9	3055.11	3070.82
Mtr.37659.1.S1_at	424.63	377.306	385.34
Mtr.3766.1.S1_at	5.95775	7.11858	6.78041
Mtr.37660.1.S1_at	3554.54	3069.73	2729
Mtr.37661.1.S1_at	2764.34	2739.71	2841.03
Mtr.37662.1.S1_at	114.294	93.0488	78.0638
Mtr.37663.1.S1_at	1263.06	1214.22	1059.83
Mtr.37664.1.S1_at	436.42	564.318	641.458
Mtr.37665.1.S1_at	900.45	959.991	927.496
Mtr.37666.1.S1_at	1179.4	1030.2	885.454
Mtr.37667.1.S1_at	2612.8	2521.2	2159.11
Mtr.37668.1.S1_at	2897.41	2990.76	3329.84
Mtr.37669.1.S1_at	60.2342	128.102	92.8965
Mtr.3767.1.S1_at	6.31405	6.21541	6.93046
Mtr.37670.1.S1_at	39.2832	107.908	101.276
Mtr.37670.1.S1_x_at	46.1538	85.5408	66.2937
Mtr.37671.1.S1_at	29.3858	59.1892	49.0102
Mtr.37671.1.S1_x_at	32.377	51.7972	51.9621
Mtr.37672.1.S1_at	919.681	849.61	762.991
Mtr.37673.1.S1_at	521.131	535.886	427.655
Mtr.37674.1.S1_at	1557.16	1618.65	1544.61
Mtr.37676.1.S1_at	1722.73	1437.84	1701.06
Mtr.37677.1.S1_s_at	871.554	682.403	624.074
Mtr.37678.1.S1_at	1228.29	1116.68	884.165
Mtr.37679.1.S1_at	49.7537	49.3827	59.9704
Mtr.3768.1.S1_at	884.778	609.134	459.307
Mtr.3768.1.S1_s_at	1178.92	1010.44	903.954
Mtr.37680.1.S1_at	516.627	445.342	399.299
Mtr.37681.1.S1_at	16.8618	19.6014	21.4254
Mtr.37681.1.S1_s_at	15.2889	25.7892	15.9164
Mtr.37682.1.S1_at	2801.75	3130.98	3311.95
Mtr.37683.1.S1_at	3811.59	3796.5	3677
Mtr.37684.1.S1_at	2367.99	2614.57	2280.74
Mtr.37685.1.S1_at	46.6491	54.4323	39.2606
Mtr.37686.1.S1_at	837.853	949.003	1119.06
Mtr.37687.1.S1_at	1472.74	1572.59	1461.23
Mtr.37688.1.S1_at	1133.56	1453.21	1194.48
Mtr.37689.1.S1_s_at	18.3921	56.5246	53.5818
Mtr.3769.1.S1_at	9.09809	7.88083	9.20771
Mtr.37690.1.S1_at	1021.43	1130.15	1050.09
Mtr.37691.1.S1_at	1627.98	1515.52	1484.77
Mtr.37692.1.S1_at	997.124	1068.45	1033.16
Mtr.37693.1.S1_at	61.6114	207.528	175.413
Mtr.37694.1.S1_at	1105.71	804.244	781.855
Mtr.37695.1.S1_at	17.2491	29.5304	18.2256
Mtr.37696.1.S1_at	1792.59	1680.08	1600.64
Mtr.37697.1.S1_at	555.457	558.142	446.486
Mtr.37698.1.S1_at	3286.71	3222.92	3079.1
Mtr.37699.1.S1_at	3505.7	3798.1	4037.5
Mtr.377.1.S1_at	22.0004	18.9132	25.1206
Mtr.377.1.S1_s_at	704.845	559.432	456.581
Mtr.3770.1.S1_at	107.572	85.7497	56.7427
Mtr.37700.1.S1_at	8.08622	8.55684	8.30667
Mtr.37701.1.S1_at	1249.19	1235.14	1135.76
Mtr.37702.1.S1_s_at	23.7749	87.4286	82.6974
Mtr.37703.1.S1_at	1360.9	1467.86	1415.26
Mtr.37704.1.S1_at	151.444	154.535	138.174
Mtr.37705.1.S1_at	391.374	520.062	482.877
Mtr.37706.1.S1_at	1670.11	1490.71	1400.51
Mtr.37707.1.S1_at	2353.14	2417.01	2083.43
Mtr.37708.1.S1_at	11.5903	9.06371	10.6416
Mtr.37709.1.S1_at	2055.82	2154.31	2295.88
Mtr.3771.1.S1_at	9.77217	9.30707	11.2346
Mtr.37710.1.S1_at	7.52401	15.481	20.245
Mtr.37711.1.S1_at	1038.65	948.804	891.602
Mtr.37712.1.S1_at	4356.07	3516.9	3236.99
Mtr.37712.1.S1_s_at	3566.79	3207.17	3352.79
Mtr.37713.1.S1_at	6.2626	6.68558	6.4151
Mtr.37714.1.S1_at	164.193	216.505	420.714
Mtr.37715.1.S1_at	10.2711	44.8978	33.038
Mtr.37716.1.S1_at	4163.97	4674.25	4120.75
Mtr.37717.1.S1_at	1388.93	1458.78	1486.21
Mtr.37718.1.S1_at	2747.28	2447.52	2257.15
Mtr.37719.1.S1_at	21.1805	30.1465	15.0087
Mtr.3772.1.S1_at	67.0395	45.3855	41.2284
Mtr.37720.1.S1_at	6.42103	7.10258	6.01939
Mtr.37721.1.S1_at	1498.66	1572.72	1550.1
Mtr.37722.1.S1_at	2080.43	2708.71	2562.37
Mtr.37723.1.S1_at	919.769	1011.91	943.507
Mtr.37724.1.S1_at	13.9213	18.2704	18.649
Mtr.37724.1.S1_s_at	44.7907	93.7966	136.35
Mtr.37725.1.S1_at	118.633	218.614	245.747
Mtr.37726.1.S1_at	943.826	752.934	759.698
Mtr.37727.1.S1_at	2867.32	2511.5	2581.74
Mtr.37728.1.S1_at	1562.97	1242.33	1088.64
Mtr.37728.1.S1_s_at	780.532	702.275	622.586
Mtr.37729.1.S1_at	1774.05	2026.02	1946.19
Mtr.3773.1.S1_at	8.2995	8.55856	8.82447
Mtr.37730.1.S1_at	930.898	939.458	831.244
Mtr.37731.1.S1_at	21.3478	22.2933	19.5696
Mtr.37732.1.S1_at	2552.84	2306.55	2674.3
Mtr.37733.1.S1_at	4736.21	4659.65	4738.05
Mtr.37734.1.S1_at	165.463	156.389	92.1038
Mtr.37735.1.S1_at	1846.57	1565.26	1581.44
Mtr.37736.1.S1_at	941.752	853.045	1066.56
Mtr.37737.1.S1_at	1252.51	1107.07	1034.5
Mtr.37738.1.S1_at	1651.48	1325.87	1196.09
Mtr.37739.1.S1_at	79.6913	66.8783	60.5073
Mtr.37739.1.S1_s_at	1258.51	1139.17	1203.96
Mtr.3774.1.S1_at	30.8819	22.3286	16.2054
Mtr.37740.1.S1_at	649.986	589.207	481.2
Mtr.37741.1.S1_at	573.407	645.519	741.141
Mtr.37742.1.S1_s_at	429.272	545.639	497.508
Mtr.37743.1.S1_at	1907.02	1711.98	1510.56
Mtr.37744.1.S1_at	223.816	208.75	159.457
Mtr.37745.1.S1_at	2142.82	2073.63	2051.99
Mtr.37746.1.S1_at	1973.53	1841.64	1914.91
Mtr.37747.1.S1_at	1076.59	832.036	786.553
Mtr.37748.1.S1_at	489.581	447.173	433.023
Mtr.37749.1.S1_at	1794.03	2223.38	2036.49
Mtr.3775.1.S1_at	14.7155	9.60312	7.88175
Mtr.37750.1.S1_at	619.414	548.376	484.794
Mtr.37751.1.S1_at	74.6178	70.2784	116.549
Mtr.37752.1.S1_at	1476.99	1513.06	1667.45
Mtr.37753.1.S1_at	9.2994	14.1892	12.9746
Mtr.37754.1.S1_at	8.18823	10.0002	8.9812
Mtr.37755.1.S1_at	863.846	818.715	788.777
Mtr.37756.1.S1_at	265.184	471.458	483.994
Mtr.37757.1.S1_at	3269.78	3610.98	3085.65
Mtr.37758.1.S1_at	655.716	584.894	543.415
