Probeset	ART_00meristem_1	ART_00meristem_2	ART_00meristem_3
Mtr.33677.1.S1_s_at	253.402	328.953	265.652
Mtr.33678.1.S1_at	259.801	228.444	257.86
Mtr.33679.1.S1_at	10.7072	9.41002	10.6648
Mtr.3368.1.S1_at	8.27305	6.78023	7.78011
Mtr.33680.1.S1_s_at	4355.98	5647.36	5591.04
Mtr.33681.1.S1_at	9.84343	11.158	10.9051
Mtr.33682.1.S1_at	23.721	20.7868	18.2577
Mtr.33683.1.S1_at	53.9375	92.1573	98.8096
Mtr.33684.1.S1_at	26.4411	30.4656	23.4844
Mtr.33685.1.S1_at	8.92906	12.9116	12.6024
Mtr.33686.1.S1_at	12.3294	9.90905	9.76025
Mtr.33687.1.S1_at	576.483	582.276	487.349
Mtr.33688.1.S1_at	41.5415	41.0479	40.323
Mtr.33689.1.S1_at	147.516	156.462	136.708
Mtr.3369.1.S1_at	16.8707	16.4922	11.2906
Mtr.33690.1.S1_at	6.09235	7.09444	6.85963
Mtr.33691.1.S1_at	12.7734	12.9621	14.4795
Mtr.33692.1.S1_at	17.7201	10.9213	18.8205
Mtr.33693.1.S1_at	168.432	246.039	264.305
Mtr.33694.1.S1_at	7.89361	7.8077	8.63208
Mtr.33695.1.S1_at	22.7706	24.3074	31.6337
Mtr.33696.1.S1_at	35.0363	26.9261	33.006
Mtr.33697.1.S1_at	51.2349	36.2165	17.7527
Mtr.33697.1.S1_s_at	98.6607	83.156	60.0715
Mtr.33698.1.S1_at	6.26558	8.09033	7.13841
Mtr.33699.1.S1_at	12.4758	11.3881	12.0217
Mtr.33699.1.S1_x_at	12.1509	14.8778	21.4043
Mtr.337.1.S1_x_at	7.17017	6.73537	6.17511
Mtr.3370.1.S1_at	6.68352	9.07093	6.9192
Mtr.33700.1.S1_at	10.3619	14.3011	16.3929
Mtr.33701.1.S1_at	293.367	337.405	332.11
Mtr.33702.1.S1_at	718.293	655.404	728.686
Mtr.33702.1.S1_s_at	524.686	552.947	580.363
Mtr.33703.1.S1_at	6.82592	6.23766	6.69338
Mtr.33704.1.S1_at	19.2175	20.9974	15.0206
Mtr.33705.1.S1_at	14.8274	12.4798	9.58169
Mtr.33706.1.S1_at	53.4094	53.988	51.0815
Mtr.33707.1.S1_at	18.1144	15.8915	14.2978
Mtr.33708.1.S1_at	7.51987	9.51241	6.99384
Mtr.33709.1.S1_at	18.3058	19.3521	10.208
Mtr.3371.1.S1_at	20.4218	32.567	15.6675
Mtr.33710.1.S1_s_at	713.383	669.117	573.374
Mtr.33711.1.S1_at	9.00772	9.90023	9.6904
Mtr.33712.1.S1_at	67.4292	72.6008	86.8461
Mtr.33713.1.S1_at	7.24918	7.0765	6.62294
Mtr.33714.1.S1_at	16.4534	20.4577	24.5686
Mtr.33715.1.S1_at	23.9216	23.0666	18.1498
Mtr.33716.1.S1_at	25.1614	18.354	17.7392
Mtr.33717.1.S1_s_at	328.384	307.963	272.739
Mtr.33718.1.S1_at	21.5133	16.9466	21.2794
Mtr.33718.1.S1_x_at	22.9105	14.5966	21.9504
Mtr.33719.1.S1_at	17.4113	16.4421	19.401
Mtr.3372.1.S1_at	414.388	349.943	363.671
Mtr.33720.1.S1_at	153.406	112.788	147.32
Mtr.33721.1.S1_at	32.8063	33.2785	35.2739
Mtr.33723.1.S1_at	8.07358	8.65766	7.06907
Mtr.33724.1.S1_at	18.4897	19.3521	16.9146
Mtr.33725.1.S1_at	11.6978	18.3335	13.5184
Mtr.33726.1.S1_at	39.0314	44.0754	44.8866
Mtr.33727.1.S1_at	25.9708	17.2657	21.1403
Mtr.33728.1.S1_s_at	50.7275	54.1918	50.9979
Mtr.33729.1.S1_at	77.1563	67.9837	52.2696
Mtr.3373.1.S1_at	376.648	659.76	717.406
Mtr.33730.1.S1_at	9.31858	10.0358	7.74824
Mtr.33731.1.S1_at	23.0766	25.8366	24.8293
Mtr.33731.1.S1_s_at	58.0956	52.1428	43.2241
Mtr.33732.1.S1_at	7.73044	7.08648	7.1761
Mtr.33733.1.S1_at	64.0522	62.3223	62.4595
Mtr.33734.1.S1_at	303.912	320.79	292.685
Mtr.33735.1.S1_at	44.8705	45.5997	58.9544
Mtr.33736.1.S1_at	7.57086	6.0381	6.78507
Mtr.33737.1.S1_at	8.63563	8.60197	7.82963
Mtr.33738.1.S1_at	8.28762	9.91164	11.6087
Mtr.33739.1.S1_at	8.16811	8.57936	8.28772
Mtr.33739.1.S1_s_at	283	299.257	258.052
Mtr.3374.1.S1_at	21.0005	14.7999	16.1028
Mtr.33740.1.S1_at	9.11867	10.2956	9.98841
Mtr.33741.1.S1_at	10.5951	8.18282	10.2049
Mtr.33742.1.S1_at	60.7698	47.0576	40.9631
Mtr.33743.1.S1_at	18.9651	21.9079	22.5332
Mtr.33744.1.S1_at	24.0562	29.5918	32.3516
Mtr.33744.1.S1_s_at	20.5836	17.135	20.4269
Mtr.33745.1.S1_s_at	25.0751	24.7448	25.0187
Mtr.33746.1.S1_s_at	26.082	19.0676	22.6589
Mtr.33747.1.S1_at	6.60271	6.43309	7.49275
Mtr.33748.1.S1_at	19.7526	22.6566	29.2464
Mtr.33749.1.S1_at	48.3817	47.1361	50.3315
Mtr.3375.1.S1_at	8.84639	7.7813	9.78642
Mtr.33750.1.S1_at	7.35665	6.53778	8.40106
Mtr.33751.1.S1_at	124.234	131.327	123.462
Mtr.33752.1.S1_at	6.54467	7.29498	6.83961
Mtr.33753.1.S1_at	22.5465	24.5767	36.5712
Mtr.33754.1.S1_at	85.9396	80.7508	72.2022
Mtr.33755.1.S1_at	20.6959	17.5377	17.7392
Mtr.33756.1.S1_at	35.6493	31.0038	30.5821
Mtr.33757.1.S1_at	11.6197	19.0731	15.065
Mtr.33758.1.S1_at	19.0607	22.9729	21.6157
Mtr.33758.1.S1_s_at	1878.19	2113.16	2052.7
Mtr.33759.1.S1_at	162.614	78.3937	85.6487
Mtr.3376.1.S1_at	79.4726	72.5616	73.2311
Mtr.33760.1.S1_at	7.59209	7.18532	7.92736
Mtr.33761.1.S1_at	20.2154	19.3417	25.329
Mtr.33762.1.S1_at	9.08726	12.5571	9.10424
Mtr.33763.1.S1_at	19.5152	19.755	25.0793
Mtr.33764.1.S1_at	13.9081	10.6113	11.3373
Mtr.33765.1.S1_s_at	313.58	340.931	369.313
Mtr.33766.1.S1_at	8.14546	11.9703	7.94849
Mtr.33767.1.S1_at	9.06874	8.94618	5.41525
Mtr.33767.1.S1_x_at	6.94275	7.38822	6.54011
Mtr.33768.1.S1_at	16.9853	20.9315	15.9304
Mtr.33769.1.S1_at	7.56899	5.56224	5.50414
Mtr.33769.1.S1_s_at	53.9806	63.0277	65.3342
Mtr.3377.1.S1_at	30.4072	26.8337	22.3134
Mtr.33770.1.S1_at	54.5559	56.1408	49.5191
Mtr.33771.1.S1_s_at	160.305	104.477	131.928
Mtr.33772.1.S1_at	520.739	565.164	616.763
Mtr.33773.1.S1_at	20.1785	15.8915	12.5739
Mtr.33774.1.S1_at	7.23881	8.83405	8.0782
Mtr.33775.1.S1_at	6.98229	6.9393	8.33173
Mtr.33776.1.S1_at	20.3975	20.7065	15.1148
Mtr.33776.1.S1_x_at	15.9064	17.8971	18.1107
Mtr.33778.1.S1_at	51.4449	65.6352	45.0434
Mtr.33779.1.S1_at	7.88217	10.039	8.35988
Mtr.3378.1.S1_at	6.81928	8.07835	8.73551
Mtr.33780.1.S1_at	14.0161	16.4852	19.3994
Mtr.33781.1.S1_at	7.38798	6.24742	9.44603
Mtr.33782.1.S1_at	8.4265	9.78487	7.47506
Mtr.33783.1.S1_at	587.409	604.626	463.858
Mtr.33784.1.S1_at	10.1329	11.0028	12.0443
Mtr.33785.1.S1_at	597.971	576.184	384.913
Mtr.33786.1.S1_at	8.89664	9.25642	9.79079
Mtr.33787.1.S1_at	25.5558	30.4364	37.8474
Mtr.33788.1.S1_at	650.693	579.351	550.826
Mtr.33789.1.S1_at	393.149	398.954	413.099
Mtr.3379.1.S1_at	10.7621	9.17538	12.989
Mtr.33790.1.S1_s_at	442.477	465.554	503.47
Mtr.33791.1.S1_at	1785.41	1770.47	1726.81
Mtr.33792.1.S1_at	22.4966	20.9725	17.2793
Mtr.33793.1.S1_at	648.062	673.86	724.904
Mtr.33794.1.S1_at	43.0752	24.2052	23.48
Mtr.33795.1.S1_at	13.112	11.8954	12.6552
Mtr.33796.1.S1_at	37.9461	30.0213	27.0931
Mtr.33796.1.S1_s_at	37.0461	45.3811	40.1755
Mtr.33797.1.S1_at	145.222	169.372	168.604
Mtr.33798.1.S1_at	9.95837	10.3004	10.8492
Mtr.33799.1.S1_at	103.426	78.5118	74.8509
Mtr.338.1.S1_at	20.9246	20.1504	12.0625
Mtr.3380.1.S1_at	9.43986	9.18641	8.6638
Mtr.33800.1.S1_at	492.924	440.804	576.498
Mtr.33801.1.S1_at	70.8115	71.6493	76.0328
Mtr.33803.1.S1_at	147.334	151.979	130.96
Mtr.33804.1.S1_at	16.8963	14.5928	21.3918
Mtr.33805.1.S1_at	146.456	169.692	189.21
Mtr.33806.1.S1_at	129.894	140.666	140.105
Mtr.33807.1.S1_at	178.204	192.179	204.608
Mtr.33808.1.S1_at	21.3754	23.3504	18.9893
Mtr.33809.1.S1_at	21.9286	21.9874	39.3542
Mtr.3381.1.S1_at	863.389	839.747	717.1
Mtr.33810.1.S1_at	5.91319	7.22596	6.4418
Mtr.33811.1.S1_s_at	20.1142	14.8412	20.8769
Mtr.33811.1.S1_x_at	16.0987	16.3957	14.1934
Mtr.33812.1.S1_at	17.7045	19.003	24.4127
Mtr.33813.1.S1_at	144.989	174.106	140.174
Mtr.33814.1.S1_at	753.828	796.404	758.814
Mtr.33815.1.S1_at	299.264	301.404	305.495
Mtr.33816.1.S1_at	94.841	125.021	115.978
Mtr.33817.1.S1_at	7.24918	5.92057	7.3657
Mtr.33818.1.S1_at	86.2537	90.1391	74.2334
Mtr.33819.1.S1_at	60.1909	72.3849	70.7046
Mtr.3382.1.S1_at	6.16112	6.22976	5.92783
Mtr.33820.1.S1_at	11.4073	15.3583	13.2675
Mtr.33821.1.S1_at	8.34458	9.06013	9.56548
Mtr.33822.1.S1_at	5.76994	5.09155	7.59601
Mtr.33823.1.S1_at	37.3165	37.9481	53.8557
Mtr.33824.1.S1_at	9.32564	5.99625	10.4897
Mtr.33825.1.S1_at	11.5907	8.18153	11.8771
Mtr.33826.1.S1_at	132.167	103.397	113.431
Mtr.33827.1.S1_at	1347.46	1138.34	966.904
Mtr.33828.1.S1_at	188.352	193.729	153.244
Mtr.33829.1.S1_at	1170.24	943.172	891.581
Mtr.3383.1.S1_at	21.3339	22.1359	16.8521
Mtr.33830.1.S1_at	106.119	95.0924	96.5257
Mtr.33831.1.S1_at	19.2521	22.3349	21.9824
Mtr.33832.1.S1_at	21.9	20.2198	22.9859
Mtr.33833.1.S1_at	473.768	515.283	622.589
Mtr.33834.1.S1_at	15.4019	18.8651	19.2332
Mtr.33835.1.S1_at	296.708	281.632	265.318
Mtr.33836.1.S1_at	7.28856	6.26937	6.3816
Mtr.33837.1.S1_at	35.964	52.4671	37.017
Mtr.33838.1.S1_at	136.655	156.735	131.522
Mtr.33839.1.S1_at	175.44	158.205	146.659
Mtr.3384.1.S1_at	20.9811	33.7582	19.9109
Mtr.33840.1.S1_at	24.0157	28.5366	22.6589
Mtr.33841.1.S1_at	8.70724	6.60817	8.1018
Mtr.33842.1.S1_at	11.1636	10.8406	7.61418
Mtr.33843.1.S1_at	377.504	428.73	402.056
Mtr.33844.1.S1_at	11.3309	11.4437	7.49707
Mtr.33844.1.S1_s_at	500.053	514.967	550.021
Mtr.33845.1.S1_at	252.17	215.176	200.01
Mtr.33846.1.S1_at	537.078	578.432	541.213
Mtr.33847.1.S1_at	6.93799	8.19442	7.78788
Mtr.33848.1.S1_at	234.051	223.79	199.397
Mtr.33849.1.S1_at	7.63777	6.80134	8.83151
Mtr.3385.1.S1_at	15.6729	14.2366	14.0303
Mtr.33850.1.S1_at	21.8594	19.6304	21.584
Mtr.33851.1.S1_at	115.138	125.312	82.471
Mtr.33852.1.S1_at	148.845	172.193	161.054
Mtr.33853.1.S1_at	2470.05	2648.56	2490.51
Mtr.33854.1.S1_at	7.55154	11.9752	8.8806
Mtr.33855.1.S1_at	59.0106	44.9044	57.5058
Mtr.33856.1.S1_s_at	7.71993	7.1523	9.55927
Mtr.33857.1.S1_at	322.217	330.206	328.926
Mtr.33858.1.S1_at	14.4363	15.0773	14.6052
Mtr.33859.1.S1_at	42.0273	30.0442	27.9984
Mtr.3386.1.S1_at	76.4532	74.8181	69.5681
Mtr.33860.1.S1_at	10.4294	10.6325	8.82086
Mtr.33861.1.S1_at	332.978	312.953	349.902
Mtr.33862.1.S1_at	660.146	730.105	823.131
Mtr.33863.1.S1_at	580.872	573.528	556.326
Mtr.33864.1.S1_at	76.3781	87.8172	82.3666
Mtr.33865.1.S1_at	12.3142	11.7634	10.6341
Mtr.33866.1.S1_at	11.8816	10.8443	11.9628
Mtr.33867.1.S1_at	177.656	180.01	158.987
Mtr.33868.1.S1_at	7.91944	6.19754	7.8377
Mtr.33869.1.S1_at	32.1756	34.0581	36.9048
Mtr.3387.1.S1_at	38.2921	44.5056	60.3388
Mtr.33870.1.S1_at	771.63	731.809	792.975
Mtr.33871.1.S1_at	15.1636	11.9046	14.6939
Mtr.33872.1.S1_s_at	12.4394	6.67414	7.41782
Mtr.33873.1.S1_at	13.6342	17.3497	15.1624
Mtr.33874.1.S1_at	435.929	439.709	413.445
Mtr.33874.1.S1_s_at	589.893	570.191	531.319
Mtr.33875.1.S1_at	7.45475	7.48941	6.7227
Mtr.33876.1.S1_at	388.326	386.221	348.361
Mtr.33877.1.S1_at	25.0925	30.8534	37.768
Mtr.33878.1.S1_at	64.2807	57.4401	58.3262
Mtr.33879.1.S1_at	7.3856	10.4602	9.27865
Mtr.3388.1.S1_s_at	21.7077	25.9049	24.5442
Mtr.33880.1.S1_s_at	531.669	477.461	452.4
Mtr.33881.1.S1_at	6.92411	8.30814	6.70646
Mtr.33882.1.S1_at	118.562	109.528	101.606
Mtr.33883.1.S1_at	27.0288	26.4273	27.5244
Mtr.33885.1.S1_at	54.0137	61.7838	56.5319
Mtr.33886.1.S1_at	87.2256	117.209	99.4249
Mtr.33887.1.S1_at	1002.64	1084.56	1116.24
Mtr.33889.1.S1_at	10.6028	13.1417	14.7747
Mtr.3389.1.S1_at	981.196	882.209	829.998
Mtr.33891.1.S1_at	11.046	7.67046	10.4897
Mtr.33892.1.S1_at	16.5612	15.8084	22.4773
Mtr.33893.1.S1_at	12.1343	14.4548	9.36649
Mtr.33894.1.S1_at	12.3014	10.4778	12.2762
Mtr.33895.1.S1_at	40.8892	48.5379	48.9873
Mtr.33896.1.S1_at	6.25345	9.95785	7.10025
Mtr.33897.1.S1_at	441.997	407.91	419.929
Mtr.33898.1.S1_s_at	989.336	880.83	892.799
Mtr.33899.1.S1_at	13.18	13.8537	11.4024
Mtr.339.1.S1_at	13.1966	15.6506	18.0277
Mtr.3390.1.S1_at	8.5847	7.12865	8.10059
Mtr.33900.1.S1_at	8.70504	8.68653	9.78465
Mtr.33901.1.S1_at	8.9046	6.84897	6.33583
Mtr.33902.1.S1_s_at	281.773	265.066	273.1
Mtr.33903.1.S1_at	7.53951	16.9557	10.6966
Mtr.33903.1.S1_s_at	318.09	338.774	334.341
Mtr.33904.1.S1_at	23.227	26.2991	26.5636
Mtr.33905.1.S1_at	104.649	136.079	114.549
Mtr.33906.1.S1_at	6.98692	7.50401	7.07728
Mtr.33907.1.S1_at	15.6835	17.3408	13.8774
Mtr.33908.1.S1_at	13.6587	13.9052	11.3017
Mtr.33909.1.S1_at	124.451	129.448	107.894
Mtr.3391.1.S1_at	6.85355	8.04663	8.65218
Mtr.33910.1.S1_at	42.9994	40.5195	31.5706
Mtr.33911.1.S1_at	454.905	595.588	624.847
Mtr.33912.1.S1_at	308.319	257.952	296.172
Mtr.33913.1.S1_at	8.30578	11.3983	8.91537
Mtr.33914.1.S1_at	175.063	213.822	252.122
Mtr.33915.1.S1_at	41.3511	48.3081	64.6312
Mtr.33916.1.S1_at	721.496	546.419	727.643
Mtr.33917.1.S1_at	69.64	66.9175	56.7091
Mtr.33918.1.S1_at	69.2618	87.3878	72.9189
Mtr.33919.1.S1_at	15.4872	14.4285	12.8684
Mtr.33919.1.S1_s_at	64.8296	84.9855	62.1935
Mtr.3392.1.S1_at	23.1324	23.128	18.6432
Mtr.33920.1.S1_at	149.914	133.297	120.835
Mtr.33921.1.S1_at	224.746	221.788	234.311
Mtr.33922.1.S1_s_at	24.5905	16.9253	17.4661
Mtr.33923.1.S1_at	153.149	150.429	141.459
Mtr.33924.1.S1_at	221.561	193.403	230.406
Mtr.33925.1.S1_at	12.1231	16.0301	17.2817
Mtr.33926.1.S1_at	13.183	10.5438	9.62349
Mtr.33927.1.S1_at	40.4987	52.9516	48.2959
Mtr.33928.1.S1_s_at	603.14	581.772	475.916
Mtr.33929.1.S1_at	7.75876	7.18503	6.71057
Mtr.33929.1.S1_s_at	326.74	356.598	354.932
Mtr.3393.1.S1_at	6.58147	5.21302	5.83976
Mtr.33930.1.S1_at	247.468	309.186	282.903
Mtr.33931.1.S1_at	138.534	146.097	196.495
Mtr.33932.1.S1_at	14.7543	16.9688	15.7267
Mtr.33933.1.S1_at	10.1121	11.375	11.5302
Mtr.33934.1.S1_at	11.443	13.236	13.8298
Mtr.33935.1.S1_at	8.96207	7.74029	13.5406
Mtr.33936.1.S1_at	10.078	7.08648	8.05317
Mtr.33937.1.S1_at	5.93442	6.57564	5.47849
Mtr.33938.1.S1_at	7.83688	10.1612	8.42568
Mtr.33939.1.S1_at	6.56783	6.61191	6.3488
Mtr.3394.1.S1_at	6.28711	7.50352	6.72116
Mtr.33940.1.S1_at	6.52019	6.78023	6.84592
Mtr.33941.1.S1_at	6.82852	6.67942	8.70842
Mtr.33942.1.S1_at	5.95918	7.56946	6.63935
Mtr.33943.1.S1_at	6.59977	8.58367	8.46164
Mtr.33944.1.S1_at	23.9613	31.711	31.6698
Mtr.33945.1.S1_at	14.2271	12.7247	13.0523
Mtr.33946.1.S1_at	13.1491	14.2176	12.2018
Mtr.33947.1.S1_at	9.76398	7.71614	9.53209
Mtr.33948.1.S1_at	8.10081	10.3195	12.088
Mtr.33949.1.S1_at	10.7634	10.1856	9.35798
Mtr.3395.1.S1_at	33.9115	40.7595	26.17
Mtr.33950.1.S1_at	9.72177	9.76269	9.54877
Mtr.33951.1.S1_at	6.87858	10.4627	9.46094
Mtr.33952.1.S1_at	7.92889	6.27678	7.60789
Mtr.33953.1.S1_at	5.9337	6.17	6.82287
Mtr.33954.1.S1_at	7.15991	9.87372	5.58224
Mtr.33955.1.S1_at	6.33755	6.05906	6.86262
Mtr.33956.1.S1_at	8.69213	8.89116	8.13272
Mtr.33957.1.S1_at	11.403	9.6798	10.0725
Mtr.33958.1.S1_at	9.75665	8.26684	10.081
Mtr.33959.1.S1_at	6.91116	8.54109	8.94794
Mtr.3396.1.S1_at	63.3517	67.6905	75.7166
Mtr.33960.1.S1_at	7.96408	7.07313	6.72116
Mtr.33961.1.S1_at	6.66258	7.20607	6.80012
Mtr.33962.1.S1_at	19.2304	11.2218	19.3501
Mtr.33963.1.S1_at	11.2956	11.8202	13.1021
Mtr.33964.1.S1_at	6.88877	7.49159	6.68803
Mtr.33965.1.S1_at	7.28988	8.30571	7.59601
Mtr.33966.1.S1_at	9.46121	8.98343	10.9337
Mtr.33967.1.S1_at	7.4656	5.38758	6.14521
Mtr.33968.1.S1_at	6.18857	8.09877	7.2827
Mtr.33969.1.S1_at	7.28439	8.12652	7.3761
Mtr.3397.1.S1_at	8.72197	6.99657	10.7658
Mtr.33970.1.S1_at	7.79706	7.35516	8.54647
Mtr.33971.1.S1_at	15.6253	12.9892	10.9337
Mtr.33972.1.S1_at	7.2461	7.47367	7.85222
Mtr.33973.1.S1_at	6.49093	6.54551	7.34927
Mtr.33974.1.S1_at	6.28433	5.51656	5.77208
Mtr.33975.1.S1_at	7.50599	8.16681	6.59189
Mtr.33976.1.S1_at	7.87696	8.60197	6.72948
Mtr.33977.1.S1_at	6.10558	7.22803	10.1266
Mtr.33978.1.S1_at	6.40202	6.38975	6.08392
Mtr.33979.1.S1_at	9.27954	7.61169	10.0361
Mtr.3398.1.S1_at	31.8372	34.3414	25.4932
Mtr.33980.1.S1_at	6.76273	7.23484	8.32672
Mtr.33981.1.S1_at	19.2026	14.4611	10.4897
Mtr.33982.1.S1_at	10.3073	13.537	10.3294
Mtr.33983.1.S1_at	9.12668	6.83081	6.57452
Mtr.33984.1.S1_at	7.47322	7.75066	7.06662
Mtr.33985.1.S1_at	10.2873	8.30372	9.67463
Mtr.33986.1.S1_at	7.18237	9.23848	7.92736
Mtr.33987.1.S1_at	6.22629	7.6015	6.8859
Mtr.33988.1.S1_at	8.30578	10.3781	10.0237
Mtr.33989.1.S1_at	7.695	8.0193	6.72116
Mtr.3399.1.S1_at	6.83976	7.57229	7.99853
Mtr.33990.1.S1_at	9.20176	7.78916	9.12593
Mtr.33991.1.S1_at	7.76552	7.9461	9.71817
Mtr.33992.1.S1_at	8.1619	6.86422	9.36648
Mtr.33993.1.S1_at	14.7203	8.87196	10.768
Mtr.33994.1.S1_at	7.73366	6.69989	6.81573
Mtr.33995.1.S1_at	8.83887	7.6867	7.28408
Mtr.33996.1.S1_at	7.02697	7.01322	8.57755
Mtr.33997.1.S1_at	6.8425	6.01168	6.23321
Mtr.33998.1.S1_at	6.59357	5.8447	6.1182
Mtr.33999.1.S1_at	216.39	222.187	170.909
Mtr.34.1.S1_at	13.2475	11.041	12.6993
Mtr.340.1.S1_at	11.2956	8.95551	9.76208
Mtr.3400.1.S1_at	16.8259	19.1417	16.1205
Mtr.34000.1.S1_at	9.98202	9.64426	15.0082
Mtr.34001.1.S1_at	34.2087	31.9133	34.6675
Mtr.34002.1.S1_s_at	7.45999	10.0386	9.07513
Mtr.34003.1.S1_at	11.2956	11.4097	10.7871
Mtr.34004.1.S1_at	7.14623	5.71615	7.78658
Mtr.34005.1.S1_at	11.6055	9.28971	12.232
Mtr.34006.1.S1_at	8.52704	7.78916	8.20061
Mtr.34007.1.S1_x_at	21.2222	21.847	27.0739
Mtr.34009.1.S1_at	8.41276	9.7223	10.0173
Mtr.3401.1.S1_at	10.789	9.45508	7.95919
Mtr.34010.1.S1_at	9.31026	8.34015	7.13378
Mtr.34011.1.S1_at	9.64116	8.26846	8.83586
Mtr.34012.1.S1_at	10.3526	9.0802	11.4756
Mtr.34013.1.S1_at	12.8606	12.3386	11.346
Mtr.34014.1.S1_at	8.53362	7.45931	8.0403
Mtr.34015.1.S1_at	8.79857	8.89565	12.1568
Mtr.34016.1.S1_at	5.52366	7.3972	6.39889
Mtr.34017.1.S1_at	7.53441	8.41987	8.84228
Mtr.34018.1.S1_at	15.5619	12.5619	13.4977
Mtr.3402.1.S1_at	7.86484	8.61592	10.4113
Mtr.34020.1.S1_at	8.43088	12.5038	6.21243
Mtr.34021.1.S1_at	8.52725	7.25313	7.52618
Mtr.34022.1.S1_at	6.42358	6.20451	8.4624
Mtr.34023.1.S1_at	9.19029	9.11825	9.50429
Mtr.34024.1.S1_at	764.687	908.65	900.566
Mtr.34025.1.S1_at	7.38769	7.48064	6.94917
Mtr.34026.1.S1_at	8.42608	6.85304	8.0269
Mtr.34027.1.S1_at	7.59228	6.61461	7.88532
Mtr.34028.1.S1_at	8.09468	6.78023	6.91784
Mtr.34029.1.S1_at	8.20759	6.36437	6.32319
Mtr.3403.1.S1_at	9.86144	10.9957	11.6648
Mtr.34030.1.S1_at	7.57086	7.71364	12.8127
Mtr.34031.1.S1_at	6.39196	6.40953	7.49023
Mtr.34032.1.S1_at	8.78111	8.95662	7.34262
Mtr.34033.1.S1_at	6.90175	7.15462	8.97709
Mtr.34034.1.S1_at	7.63891	6.49886	7.28408
Mtr.34035.1.S1_at	7.78298	8.13623	9.78128
Mtr.34036.1.S1_at	8.2203	8.81291	9.62691
Mtr.34037.1.S1_at	8.92672	8.84537	11.4308
Mtr.34038.1.S1_at	5.91381	6.55315	7.52134
Mtr.34039.1.S1_at	24.5409	19.4263	21.4804
Mtr.3404.1.S1_at	12.2606	11.7032	9.01305
Mtr.34040.1.S1_at	8.74515	9.40387	9.51302
Mtr.34041.1.S1_at	9.9529	9.14463	7.96993
Mtr.34042.1.S1_at	6.43763	12.9701	9.24069
Mtr.34043.1.S1_at	11.3434	12.3507	12.3273
Mtr.34044.1.S1_at	8.25889	7.92652	7.06398
Mtr.34045.1.S1_at	7.06118	6.30622	6.52989
Mtr.34046.1.S1_at	22.5048	15.7105	13.7578
Mtr.34047.1.S1_at	7.34927	6.84569	7.31984
Mtr.34048.1.S1_at	10.9479	9.26692	10.4845
Mtr.34049.1.S1_at	17.6874	15.068	20.3876
Mtr.3405.1.S1_at	8.73995	8.18116	7.89898
Mtr.34050.1.S1_at	10.556	8.13317	9.07251
Mtr.34051.1.S1_at	6.28678	8.62769	5.69398
Mtr.34052.1.S1_at	7.13811	7.1232	7.03356
Mtr.34053.1.S1_at	8.588	7.75185	7.59749
Mtr.34054.1.S1_at	7.85667	8.78924	11.8702
Mtr.34055.1.S1_at	7.91944	8.16206	8.0654
Mtr.34056.1.S1_at	9.82558	8.88655	8.64941
Mtr.34057.1.S1_at	7.91944	9.59372	9.98841
Mtr.34058.1.S1_at	7.24918	6.8051	6.86495
Mtr.34059.1.S1_at	9.73842	10.5298	9.16583
Mtr.3406.1.S1_at	71.1322	65.7179	75.5195
Mtr.34060.1.S1_at	6.24654	6.24236	7.31295
Mtr.34061.1.S1_at	9.10204	8.60197	7.55259
Mtr.34062.1.S1_at	6.96257	7.80324	7.12467
Mtr.34063.1.S1_at	13.7733	15.1432	12.232
Mtr.34064.1.S1_at	7.78603	9.33568	7.63367
Mtr.34065.1.S1_at	7.27729	5.8416	8.96411
Mtr.34066.1.S1_at	7.8799	10.0092	9.16865
Mtr.34067.1.S1_at	6.22869	6.73761	7.09249
Mtr.34068.1.S1_at	10.9208	8.11906	11.4135
Mtr.34069.1.S1_at	6.26863	7.02077	6.47024
Mtr.3407.1.S1_at	8.50948	8.23709	10.8899
Mtr.34070.1.S1_at	5.36939	6.87519	6.98547
Mtr.34071.1.S1_at	9.92253	9.2459	8.20967
Mtr.34072.1.S1_at	9.47167	7.78837	8.87691
Mtr.34073.1.S1_at	8.95237	9.31372	8.17163
Mtr.34074.1.S1_at	7.72436	7.51477	9.82954
Mtr.34075.1.S1_at	11.0618	8.33216	10.4592
Mtr.34076.1.S1_at	8.30578	6.28529	7.28163
Mtr.34077.1.S1_at	8.5232	9.2121	9.98841
Mtr.34078.1.S1_at	13.5319	10.1649	11.0349
Mtr.34079.1.S1_at	6.96123	8.8007	7.61531
Mtr.3408.1.S1_at	6.68682	10.2281	6.39861
Mtr.34080.1.S1_at	8.69559	10.6018	13.1477
Mtr.34081.1.S1_at	8.98543	14.4686	11.6087
Mtr.34082.1.S1_at	113.268	98.6462	105.371
Mtr.34083.1.S1_at	16.1975	13.8783	19.3913
Mtr.34084.1.S1_at	7.88123	9.10292	8.62975
Mtr.34085.1.S1_at	7.15487	7.78331	7.44293
Mtr.34086.1.S1_at	382.169	369.054	384.095
Mtr.34087.1.S1_at	6.89011	7.01784	7.51035
Mtr.34088.1.S1_at	7.63502	6.79094	6.99541
Mtr.34089.1.S1_at	17.9632	18.9812	13.9827
Mtr.3409.1.S1_at	7.15778	8.51119	10.8004
Mtr.34090.1.S1_at	9.4978	9.03231	9.22601
Mtr.34091.1.S1_at	8.38225	9.07093	8.15435
Mtr.34092.1.S1_at	7.57086	6.56774	7.17125
